 # (x,y)=    300.0000       300.0000    
 # h=   0.000000000000000E+000
   154800.0       3.805042    
   156600.0       3.792722    
   158400.0       3.780408    
   160200.0       3.768101    
   162000.0       3.755800    
   163800.0       3.743506    
   165600.0       3.731218    
   167400.0       3.718936    
   169200.0       3.706662    
   171000.0       3.694394    
   172800.0       3.682132    
   174600.0       3.669878    
   176400.0       3.657631    
   178200.0       3.645390    
   180000.0       3.633157    
   181800.0       3.620930    
   183600.0       3.608711    
   185400.0       3.596499    
   187200.0       3.584294    
   189000.0       3.572097    
   190800.0       3.559907    
   192600.0       3.547725    
   194400.0       3.535550    
   196200.0       3.523383    
   198000.0       3.511224    
   199800.0       3.499072    
   201600.0       3.486928    
   203400.0       3.494923    
   205200.0       3.539458    
   207000.0       3.618147    
   208800.0       3.722203    
   210600.0       3.842520    
   212400.0       3.973453    
   214200.0       4.112370    
   216000.0       4.257815    
   217800.0       4.409130    
   219600.0       4.565707    
   221400.0       4.726766    
   223200.0       4.890581    
   225000.0       5.053996    
   226800.0       5.210614    
   228600.0       5.349349    
   230400.0       5.455468    
   232200.0       5.517260    
   234000.0       5.533401    
   235800.0       5.520134    
   237600.0       5.506025    
   239400.0       5.491918    
   241200.0       5.477810    
   243000.0       5.463704    
   244800.0       5.449599    
   246600.0       5.435495    
   248400.0       5.421393    
   250200.0       5.407291    
   252000.0       5.393191    
   253800.0       5.379092    
   255600.0       5.364994    
   257400.0       5.350898    
   259200.0       5.336803    
   261000.0       5.322709    
   262800.0       5.308617    
   264600.0       5.294527    
   266400.0       5.280437    
   268200.0       5.266350    
   270000.0       5.252264    
   271800.0       5.238180    
   273600.0       5.224097    
   275400.0       5.210016    
   277200.0       5.195937    
   279000.0       5.181860    
   280800.0       5.167785    
   282600.0       5.153711    
   284400.0       5.139640    
   286200.0       5.125570    
   288000.0       5.111503    
   289800.0       5.119586    
   291600.0       5.168494    
   293400.0       5.259651    
   295200.0       5.387412    
   297000.0       5.542261    
   298800.0       5.716009    
   300600.0       5.903377    
   302400.0       6.101258    
   304200.0       6.307158    
   306000.0       6.519149    
   307800.0       6.734348    
   309600.0       6.948922    
   311400.0       7.156334    
   313200.0       7.346604    
   315000.0       7.506218    
   316800.0       7.621523    
   318600.0       7.685462    
   320400.0       7.701021    
   322200.0       7.685935    
   324000.0       7.669888    
   325800.0       7.653839    
   327600.0       7.637786    
   329400.0       7.621731    
   331200.0       7.605673    
   333000.0       7.589612    
   334800.0       7.573549    
   336600.0       7.557483    
   338400.0       7.541414    
   340200.0       7.525342    
   342000.0       7.509269    
   343800.0       7.493192    
   345600.0       7.477113    
   347400.0       7.461031    
   349200.0       7.444947    
   351000.0       7.428860    
   352800.0       7.412771    
   354600.0       7.396679    
   356400.0       7.380586    
   358200.0       7.364489    
   360000.0       7.348390    
   361800.0       7.332289    
   363600.0       7.316185    
   365400.0       7.300079    
   367200.0       7.283971    
   369000.0       7.267861    
   370800.0       7.251748    
   372600.0       7.235633    
   374400.0       7.219594    
   376200.0       7.226379    
   378000.0       7.275196    
   379800.0       7.370265    
   381600.0       7.509550    
   383400.0       7.685045    
   385200.0       7.887436    
   387000.0       8.109446    
   388800.0       8.345283    
   390600.0       8.589867    
   392400.0       8.838744    
   394200.0       9.086214    
   396000.0       9.325378    
   397800.0       9.547215    
   399600.0       9.740776    
   401400.0       9.894274    
   403200.0       9.999037    
   405000.0       10.05381    
   406800.0       10.06454    
   408600.0       10.04749    
   410400.0       10.02947    
   412200.0       10.01144    
   414000.0       9.993412    
   415800.0       9.975377    
   417600.0       9.957336    
   419400.0       9.939291    
   421200.0       9.921240    
   423000.0       9.903183    
   424800.0       9.885121    
   426600.0       9.867055    
   428400.0       9.848983    
   430200.0       9.830906    
   432000.0       9.812823    
   433800.0       9.794736    
   435600.0       9.776643    
   437400.0       9.758545    
   439200.0       9.740442    
   441000.0       9.722334    
   442800.0       9.704221    
   444600.0       9.686102    
   446400.0       9.667978    
   448200.0       9.649850    
   450000.0       9.631716    
   451800.0       9.613577    
   453600.0       9.595433    
   455400.0       9.577284    
   457200.0       9.559131    
   459000.0       9.540971    
   460800.0       9.522982    
   462600.0       9.524932    
   464400.0       9.562980    
   466200.0       9.642140    
   468000.0       9.762671    
   469800.0       9.919132    
   471600.0       10.10313    
   473400.0       10.30666    
   475200.0       10.52250    
   477000.0       10.74312    
   478800.0       10.96140    
   480600.0       11.17111    
   482400.0       11.36467    
   484200.0       11.53458    
   486000.0       11.67383    
   487800.0       11.77717    
   489600.0       11.84231    
   491400.0       11.87185    
   493200.0       11.87170    
   495000.0       11.85282    
   496800.0       11.83311    
   498600.0       11.81340    
   500400.0       11.79368    
   502200.0       11.77396    
   504000.0       11.75423    
   505800.0       11.73449    
   507600.0       11.71474    
   509400.0       11.69499    
   511200.0       11.67523    
   513000.0       11.65547    
   514800.0       11.63570    
   516600.0       11.61592    
   518400.0       11.59613    
   520200.0       11.57634    
   522000.0       11.55654    
   523800.0       11.53674    
   525600.0       11.51692    
   527400.0       11.49710    
   529200.0       11.47728    
   531000.0       11.45745    
   532800.0       11.43761    
   534600.0       11.41776    
   536400.0       11.39791    
   538200.0       11.37805    
   540000.0       11.35818    
   541800.0       11.33831    
   543600.0       11.31843    
   545400.0       11.29855    
   547200.0       11.27885    
   549000.0       11.27091    
   550800.0       11.28321    
   552600.0       11.31855    
   554400.0       11.37705    
   556200.0       11.45536    
   558000.0       11.54795    
   559800.0       11.64884    
   561600.0       11.75202    
   563400.0       11.85221    
   565200.0       11.94501    
   567000.0       12.02659    
   568800.0       12.09420    
   570600.0       12.14609    
   572400.0       12.18151    
   574200.0       12.20084    
   576000.0       12.20569    
   577800.0       12.19880    
   579600.0       12.18346    
   581400.0       12.16310    
   583200.0       12.14242    
   585000.0       12.12172    
   586800.0       12.10102    
   588600.0       12.08032    
   590400.0       12.05960    
   592200.0       12.03888    
   594000.0       12.01815    
   595800.0       11.99741    
   597600.0       11.97666    
   599400.0       11.95591    
   601200.0       11.93515    
   603000.0       11.91439    
   604800.0       11.89361    
   606600.0       11.87283    
   608400.0       11.85204    
   610200.0       11.83125    
   612000.0       11.81044    
   613800.0       11.78963    
   615600.0       11.76882    
   617400.0       11.74799    
   619200.0       11.72716    
   621000.0       11.70632    
   622800.0       11.68547    
   624600.0       11.66462    
   626400.0       11.64376    
   628200.0       11.62289    
   630000.0       11.60201    
   631800.0       11.58113    
   633600.0       11.56036    
   635400.0       11.54388    
   637200.0       11.53428    
   639000.0       11.53271    
   640800.0       11.53986    
   642600.0       11.55541    
   644400.0       11.57824    
   646200.0       11.60677    
   648000.0       11.63922    
   649800.0       11.67369    
   651600.0       11.70827    
   653400.0       11.74103    
   655200.0       11.77007    
   657000.0       11.79360    
   658800.0       11.80999    
   660600.0       11.81806    
   662400.0       11.81735    
   664200.0       11.80841    
   666000.0       11.79244    
   667800.0       11.77145    
   669600.0       11.75009    
   671400.0       11.72872    
   673200.0       11.70735    
   675000.0       11.68597    
   676800.0       11.66459    
   678600.0       11.64319    
   680400.0       11.62179    
   682200.0       11.60038    
   684000.0       11.57896    
   685800.0       11.55754    
   687600.0       11.53611    
   689400.0       11.51467    
   691200.0       11.49322    
   693000.0       11.47177    
   694800.0       11.45031    
   696600.0       11.42884    
   698400.0       11.40736    
   700200.0       11.38588    
   702000.0       11.36439    
   703800.0       11.34289    
   705600.0       11.32138    
   707400.0       11.29987    
   709200.0       11.27835    
   711000.0       11.25682    
   712800.0       11.23529    
   714600.0       11.21374    
   716400.0       11.19219    
   718200.0       11.17064    
   720000.0       11.14921    
   721800.0       11.13218    
   723600.0       11.12208    
   725400.0       11.12006    
   727200.0       11.12680    
   729000.0       11.14197    
   730800.0       11.16442    
   732600.0       11.19258    
   734400.0       11.22465    
   736200.0       11.25872    
   738000.0       11.29292    
   739800.0       11.32531    
   741600.0       11.35398    
   743400.0       11.37712    
   745200.0       11.39312    
   747000.0       11.40078    
   748800.0       11.39961    
   750600.0       11.39017    
   752400.0       11.37364    
   754200.0       11.35201    
   756000.0       11.32996    
   757800.0       11.30791    
   759600.0       11.28585    
   761400.0       11.26378    
   763200.0       11.24171    
   765000.0       11.21963    
   766800.0       11.19754    
   768600.0       11.17544    
   770400.0       11.15334    
   772200.0       11.13122    
   774000.0       11.10910    
   775800.0       11.08698    
   777600.0       11.06484    
   779400.0       11.04270    
   781200.0       11.02055    
   783000.0       10.99839    
   784800.0       10.97623    
   786600.0       10.95405    
   788400.0       10.93187    
   790200.0       10.90969    
   792000.0       10.88749    
   793800.0       10.86529    
   795600.0       10.84308    
   797400.0       10.82087    
   799200.0       10.79864    
   801000.0       10.77641    
   802800.0       10.75417    
   804600.0       10.73193    
   806400.0       10.70983    
   808200.0       10.69226    
   810000.0       10.68164    
   811800.0       10.67917    
   813600.0       10.68550    
   815400.0       10.70028    
   817200.0       10.72235    
   819000.0       10.75014    
   820800.0       10.78184    
   822600.0       10.81556    
   824400.0       10.84938    
   826200.0       10.88138    
   828000.0       10.90968    
   829800.0       10.93244    
   831600.0       10.94805    
   833400.0       10.95529    
   835200.0       10.95367    
   837000.0       10.94372    
   838800.0       10.92664    
   840600.0       10.90434    
   842400.0       10.88159    
   844200.0       10.85884    
   846000.0       10.83608    
   847800.0       10.81331    
   849600.0       10.79054    
   851400.0       10.76775    
   853200.0       10.74496    
   855000.0       10.72216    
   856800.0       10.69936    
   858600.0       10.67654    
   860400.0       10.65372    
   862200.0       10.63089    
   864000.0       10.60806    
   865800.0       10.58521    
   867600.0       10.56236    
   869400.0       10.53951    
   871200.0       10.51664    
   873000.0       10.49377    
   874800.0       10.47089    
   876600.0       10.44800    
   878400.0       10.42511    
   880200.0       10.40221    
   882000.0       10.37930    
   883800.0       10.35638    
   885600.0       10.33346    
   887400.0       10.31053    
   889200.0       10.28759    
   891000.0       10.26465    
   892800.0       10.24187    
   894600.0       10.22371    
   896400.0       10.21249    
   898200.0       10.20940    
   900000.0       10.21509    
   901800.0       10.22918    
   903600.0       10.25051    
   905400.0       10.27751    
   907200.0       10.30839    
   909000.0       10.34128    
   910800.0       10.37426    
   912600.0       10.40545    
   914400.0       10.43295    
   916200.0       10.45493    
   918000.0       10.46984    
   919800.0       10.47642    
   921600.0       10.47418    
   923400.0       10.46362    
   925200.0       10.44594    
   927000.0       10.42297    
   928800.0       10.39952    
   930600.0       10.37606    
   932400.0       10.35259    
   934200.0       10.32911    
   936000.0       10.30563    
   937800.0       10.28214    
   939600.0       10.25864    
   941400.0       10.23513    
   943200.0       10.21162    
   945000.0       10.18810    
   946800.0       10.16457    
   948600.0       10.14104    
   950400.0       10.11750    
   952200.0       10.09395    
   954000.0       10.07040    
   955800.0       10.04683    
   957600.0       10.02326    
   959400.0       9.999686    
   961200.0       9.976102    
   963000.0       9.952512    
   964800.0       9.928914    
   966600.0       9.905310    
   968400.0       9.881698    
   970200.0       9.858080    
   972000.0       9.834455    
   973800.0       9.810822    
   975600.0       9.787184    
   977400.0       9.763538    
   979200.0       9.740113    
   981000.0       9.721403    
   982800.0       9.709680    
   984600.0       9.706145    
   986400.0       9.711435    
   988200.0       9.725144    
   990000.0       9.746111    
   991800.0       9.772742    
   993600.0       9.803248    
   995400.0       9.835755    
   997200.0       9.868362    
   999000.0       9.899168    
   1000800.       9.926294    
   1002600.       9.947906    
   1004400.       9.962435    
   1006200.       9.968616    
   1008000.       9.965926    
   1009800.       9.954858    
   1011600.       9.936621    
   1013400.       9.912992    
   1015200.       9.888825    
   1017000.       9.864653    
   1018800.       9.840472    
   1020600.       9.816285    
   1022400.       9.792090    
   1024200.       9.767890    
   1026000.       9.743682    
   1027800.       9.719467    
   1029600.       9.695246    
   1031400.       9.671018    
   1033200.       9.646783    
   1035000.       9.622540    
   1036800.       9.598292    
   1038600.       9.574038    
   1040400.       9.549776    
   1042200.       9.525508    
   1044000.       9.501233    
   1045800.       9.476952    
   1047600.       9.452664    
   1049400.       9.428370    
   1051200.       9.404070    
   1053000.       9.379763    
   1054800.       9.355450    
   1056600.       9.331130    
   1058400.       9.306805    
   1060200.       9.282473    
   1062000.       9.258134    
   1063800.       9.233790    
   1065600.       9.209713    
   1067400.       9.190464    
   1069200.       9.178247    
   1071000.       9.174283    
   1072800.       9.179188    
   1074600.       9.192534    
   1076400.       9.213143    
   1078200.       9.239415    
   1080000.       9.269555    
   1081800.       9.301691    
   1083600.       9.333926    
   1085400.       9.364336    
   1087200.       9.391098    
   1089000.       9.412376    
   1090800.       9.426538    
   1092600.       9.432331    
   1094400.       9.429209    
   1096200.       9.417647    
   1098000.       9.398865    
   1099800.       9.374605    
   1101600.       9.349730    
   1103400.       9.324849    
   1105200.       9.299961    
   1107000.       9.275067    
   1108800.       9.250168    
   1110600.       9.225262    
   1112400.       9.200349    
   1114200.       9.175430    
   1116000.       9.150506    
   1117800.       9.125575    
   1119600.       9.100638    
   1121400.       9.075696    
   1123200.       9.050748    
   1125000.       9.025794    
   1126800.       9.000834    
   1128600.       8.975867    
   1130400.       8.950896    
   1132200.       8.925919    
   1134000.       8.900936    
   1135800.       8.875948    
   1137600.       8.850954    
   1139400.       8.825954    
   1141200.       8.800950    
   1143000.       8.775939    
   1144800.       8.750924    
   1146600.       8.725904    
   1148400.       8.700877    
   1150200.       8.675846    
   1152000.       8.651132    
   1153800.       8.631362    
   1155600.       8.618675    
   1157400.       8.614305    
   1159200.       8.618848    
   1161000.       8.631854    
   1162800.       8.652126    
   1164600.       8.677978    
   1166400.       8.707740    
   1168200.       8.739491    
   1170000.       8.771367    
   1171800.       8.801449    
   1173600.       8.827837    
   1175400.       8.848772    
   1177200.       8.862587    
   1179000.       8.868015    
   1180800.       8.864486    
   1182600.       8.852453    
   1184400.       8.833145    
   1186200.       8.808265    
   1188000.       8.782696    
   1189800.       8.757120    
   1191600.       8.731540    
   1193400.       8.705955    
   1195200.       8.680364    
   1197000.       8.654767    
   1198800.       8.629167    
   1200600.       8.603560    
   1202400.       8.577950    
   1204200.       8.552333    
   1206000.       8.526712    
   1207800.       8.501087    
   1209600.       8.475456    
   1211400.       8.449821    
   1213200.       8.424182    
   1215000.       8.398538    
   1216800.       8.372890    
   1218600.       8.347236    
   1220400.       8.321579    
   1222200.       8.295917    
   1224000.       8.270251    
   1225800.       8.244581    
   1227600.       8.218906    
   1229400.       8.193229    
   1231200.       8.167546    
   1233000.       8.141860    
   1234800.       8.116171    
   1236600.       8.090477    
   1238400.       8.065150    
   1240200.       8.044857    
   1242000.       8.031650    
   1243800.       8.026761    
   1245600.       8.030765    
   1247400.       8.043187    
   1249200.       8.062823    
   1251000.       8.088066    
   1252800.       8.117129    
   1254600.       8.148161    
   1256400.       8.179267    
   1258200.       8.208572    
   1260000.       8.234292    
   1261800.       8.254580    
   1263600.       8.267775    
   1265400.       8.272650    
   1267200.       8.268593    
   1269000.       8.256034    
   1270800.       8.236197    
   1272600.       8.210724    
   1274400.       8.184489    
   1276200.       8.158251    
   1278000.       8.132009    
   1279800.       8.105762    
   1281600.       8.079514    
   1283400.       8.053260    
   1285200.       8.027003    
   1287000.       8.000744    
   1288800.       7.974480    
   1290600.       7.948214    
   1292400.       7.921944    
   1294200.       7.895670    
   1296000.       7.869394    
   1297800.       7.843115    
   1299600.       7.816833    
   1301400.       7.790549    
   1303200.       7.764262    
   1305000.       7.737972    
   1306800.       7.711679    
   1308600.       7.685384    
   1310400.       7.659087    
   1312200.       7.632788    
   1314000.       7.606486    
   1315800.       7.580182    
   1317600.       7.553876    
   1319400.       7.527569    
   1321200.       7.501259    
   1323000.       7.474948    
   1324800.       7.449059    
   1326600.       7.428329    
   1328400.       7.414741    
   1330200.       7.409538    
   1332000.       7.413270    
   1333800.       7.425435    
   1335600.       7.444806    
   1337400.       7.469768    
   1339200.       7.498490    
   1341000.       7.529213    
   1342800.       7.560032    
   1344600.       7.589062    
   1346400.       7.614495    
   1348200.       7.634489    
   1350000.       7.647443    
   1351800.       7.652040    
   1353600.       7.647667    
   1355400.       7.634728    
   1357200.       7.614453    
   1359000.       7.588438    
   1360800.       7.561584    
   1362600.       7.534728    
   1364400.       7.507871    
   1366200.       7.481012    
   1368000.       7.454151    
   1369800.       7.427289    
   1371600.       7.400426    
   1373400.       7.373561    
   1375200.       7.346696    
   1377000.       7.319830    
   1378800.       7.292963    
   1380600.       7.266095    
   1382400.       7.239226    
   1384200.       7.212357    
   1386000.       7.185487    
   1387800.       7.158617    
   1389600.       7.131747    
   1391400.       7.104877    
   1393200.       7.078007    
   1395000.       7.051137    
   1396800.       7.024268    
   1398600.       6.997399    
   1400400.       6.970531    
   1402200.       6.943663    
   1404000.       6.916796    
   1405800.       6.889929    
   1407600.       6.863064    
   1409400.       6.836200    
   1411200.       6.809815    
   1413000.       6.788722    
   1414800.       6.774829    
   1416600.       6.769390    
   1418400.       6.772923    
   1420200.       6.784899    
   1422000.       6.804004    
   1423800.       6.828715    
   1425600.       6.857225    
   1427400.       6.887680    
   1429200.       6.918149    
   1431000.       6.946902    
   1432800.       6.972057    
   1434600.       6.991859    
   1436400.       7.004613    
   1438200.       7.009006    
   1440000.       7.004392    
   1441800.       6.991149    
   1443600.       6.970510    
   1445400.       6.944025    
   1447200.       6.916620    
   1449000.       6.889216    
   1450800.       6.861814    
   1452600.       6.834413    
   1454400.       6.807014    
   1456200.       6.779616    
   1458000.       6.752220    
   1459800.       6.724826    
   1461600.       6.697434    
   1463400.       6.670045    
   1465200.       6.642658    
   1467000.       6.615274    
   1468800.       6.587892    
   1470600.       6.560513    
   1472400.       6.533138    
   1474200.       6.505765    
   1476000.       6.478396    
   1477800.       6.451030    
   1479600.       6.423668    
   1481400.       6.396310    
   1483200.       6.368956    
   1485000.       6.341606    
   1486800.       6.314260    
   1488600.       6.286919    
   1490400.       6.259582    
   1492200.       6.232250    
   1494000.       6.204923    
   1495800.       6.177601    
   1497600.       6.150819    
   1499400.       6.129467    
   1501200.       6.115376    
   1503000.       6.109807    
   1504800.       6.113245    
   1506600.       6.125122    
   1508400.       6.144160    
   1510200.       6.168725    
   1512000.       6.197001    
   1513800.       6.227220    
   1515600.       6.257513    
   1517400.       6.286086    
   1519200.       6.311074    
   1521000.       6.330703    
   1522800.       6.343328    
   1524600.       6.347614    
   1526400.       6.342865    
   1528200.       6.329423    
   1530000.       6.308524    
   1531800.       6.281671    
   1533600.       6.253815    
   1535400.       6.225964    
   1537200.       6.198119    
   1539000.       6.170279    
   1540800.       6.142445    
   1542600.       6.114617    
   1544400.       6.086795    
   1546200.       6.058980    
   1548000.       6.031171    
   1549800.       6.003369    
   1551600.       5.975574    
   1553400.       5.947786    
   1555200.       5.920006    
   1557000.       5.892233    
   1558800.       5.864468    
   1560600.       5.836710    
   1562400.       5.808961    
   1564200.       5.781221    
   1566000.       5.753489    
   1567800.       5.725766    
   1569600.       5.698052    
   1571400.       5.670347    
   1573200.       5.642652    
   1575000.       5.614967    
   1576800.       5.587291    
   1578600.       5.559626    
   1580400.       5.531971    
   1582200.       5.504328    
   1584000.       5.477320    
   1585800.       5.455854    
   1587600.       5.441714    
   1589400.       5.436161    
   1591200.       5.439641    
   1593000.       5.451541    
   1594800.       5.470523    
   1596600.       5.494974    
   1598400.       5.523076    
   1600200.       5.553025    
   1602000.       5.583164    
   1603800.       5.611459    
   1605600.       5.636395    
   1607400.       5.655975    
   1609200.       5.668610    
   1611000.       5.672906    
   1612800.       5.668163    
   1614600.       5.654670    
   1616400.       5.633657    
   1618200.       5.606585    
   1620000.       5.578419    
   1621800.       5.550263    
   1623600.       5.522119    
   1625400.       5.493986    
   1627200.       5.465864    
   1629000.       5.437755    
   1630800.       5.409657    
   1632600.       5.381572    
   1634400.       5.353500    
   1636200.       5.325440    
   1638000.       5.297394    
   1639800.       5.269361    
   1641600.       5.241343    
   1643400.       5.213337    
   1645200.       5.185347    
   1647000.       5.157371    
   1648800.       5.129410    
   1650600.       5.101464    
   1652400.       5.073534    
   1654200.       5.045619    
   1656000.       5.017721    
   1657800.       4.989839    
   1659600.       4.961974    
   1661400.       4.934126    
   1663200.       4.906295    
   1665000.       4.878482    
   1666800.       4.850687    
   1668600.       4.822910    
   1670400.       4.795860    
   1672200.       4.774419    
   1674000.       4.760287    
   1675800.       4.754704    
   1677600.       4.758065    
   1679400.       4.769700    
   1681200.       4.788271    
   1683000.       4.812105    
   1684800.       4.839600    
   1686600.       4.868877    
   1688400.       4.898247    
   1690200.       4.925969    
   1692000.       4.950296    
   1693800.       4.969460    
   1695600.       4.981803    
   1697400.       4.985952    
   1699200.       4.981153    
   1701000.       4.967653    
   1702800.       4.946660    
   1704600.       4.919590    
   1706400.       4.891316    
   1708200.       4.863061    
   1710000.       4.834825    
   1711800.       4.806608    
   1713600.       4.778411    
   1715400.       4.750234    
   1717200.       4.722077    
   1719000.       4.693941    
   1720800.       4.665826    
   1722600.       4.637733    
   1724400.       4.609662    
   1726200.       4.581612    
   1728000.       4.553586    
   1729800.       4.525582    
   1731600.       4.497602    
   1733400.       4.469645    
   1735200.       4.441713    
   1737000.       4.413805    
   1738800.       4.385922    
   1740600.       4.358066    
   1742400.       4.330234    
   1744200.       4.302429    
   1746000.       4.274651    
   1747800.       4.246901    
   1749600.       4.219177    
   1751400.       4.191482    
   1753200.       4.163815    
   1755000.       4.136178    
   1756800.       4.109368    
   1758600.       4.088295    
   1760400.       4.074599    
   1762200.       4.069503    
   1764000.       4.073311    
   1765800.       4.085312    
   1767600.       4.104091    
   1769400.       4.128044    
   1771200.       4.155485    
   1773000.       4.184720    
   1774800.       4.214071    
   1776600.       4.241769    
   1778400.       4.266205    
   1780200.       4.285584    
   1782000.       4.298242    
   1783800.       4.302817    
   1785600.       4.298438    
   1787400.       4.285328    
   1789200.       4.264692    
   1791000.       4.237895    
   1792800.       4.209781    
   1794600.       4.181695    
   1796400.       4.153639    
   1798200.       4.125614    
   1800000.       4.097619    
   1801800.       4.069654    
   1803600.       4.041722    
   1805400.       4.013822    
   1807200.       3.985954    
   1809000.       3.958119    
   1810800.       3.930318    
   1812600.       3.902552    
   1814400.       3.874820    
   1816200.       3.847123    
   1818000.       3.819462    
   1819800.       3.791837    
   1821600.       3.764250    
   1823400.       3.736699    
   1825200.       3.709187    
   1827000.       3.681714    
   1828800.       3.654280    
   1830600.       3.626885    
   1832400.       3.599531    
   1834200.       3.572219    
   1836000.       3.544947    
   1837800.       3.517719    
   1839600.       3.490533    
   1841400.       3.463390    
   1843200.       3.437186    
   1845000.       3.416850    
   1846800.       3.403959    
   1848600.       3.399699    
   1850400.       3.404284    
   1852200.       3.416857    
   1854000.       3.436049    
   1855800.       3.460159    
   1857600.       3.487627    
   1859400.       3.516742    
   1861200.       3.546015    
   1863000.       3.573712    
   1864800.       3.598302    
   1866600.       3.618027    
   1868400.       3.631216    
   1870200.       3.636465    
   1872000.       3.632872    
   1873800.       3.620551    
   1875600.       3.600624    
   1877400.       3.574451    
   1879200.       3.546846    
   1881000.       3.519285    
   1882800.       3.491768    
   1884600.       3.464295    
   1886400.       3.436868    
   1888200.       3.409486    
   1890000.       3.382152    
   1891800.       3.354864    
   1893600.       3.327625    
   1895400.       3.300435    
   1897200.       3.273294    
   1899000.       3.246203    
   1900800.       3.219164    
   1902600.       3.192176    
   1904400.       3.165241    
   1906200.       3.138358    
   1908000.       3.111530    
   1909800.       3.084757    
   1911600.       3.058039    
   1913400.       3.031378    
   1915200.       3.004774    
   1917000.       2.978228    
   1918800.       2.951741    
   1920600.       2.925313    
   1922400.       2.898947    
   1924200.       2.872641    
   1926000.       2.846398    
   1927800.       2.820218    
   1929600.       2.795092    
   1931400.       2.775975    
   1933200.       2.764363    
   1935000.       2.761365    
   1936800.       2.767025    
   1938600.       2.780416    
   1940400.       2.800053    
   1942200.       2.824338    
   1944000.       2.851694    
   1945800.       2.880626    
   1947600.       2.909661    
   1949400.       2.937335    
   1951200.       2.962097    
   1953000.       2.982309    
   1954800.       2.996325    
   1956600.       3.002591    
   1958400.       3.000149    
   1960200.       2.988978    
   1962000.       2.970178    
   1963800.       2.945058    
   1965600.       2.918409    
   1967400.       2.891822    
   1969200.       2.865298    
   1971000.       2.838838    
   1972800.       2.812442    
   1974600.       2.786111    
   1976400.       2.759847    
   1978200.       2.733650    
   1980000.       2.707521    
   1981800.       2.681462    
   1983600.       2.655473    
   1985400.       2.629555    
   1987200.       2.603709    
   1989000.       2.577937    
   1990800.       2.552239    
   1992600.       2.526615    
   1994400.       2.501069    
   1996200.       2.475599    
   1998000.       2.450207    
   1999800.       2.424896    
   2001600.       2.399664    
   2003400.       2.374514    
   2005200.       2.349447    
   2007000.       2.324464    
   2008800.       2.299565    
   2010600.       2.274753    
   2012400.       2.250027    
   2014200.       2.225390    
   2016000.       2.201932    
   2017800.       2.184629    
   2019600.       2.174868    
   2021400.       2.173595    
   2023200.       2.180690    
   2025000.       2.195002    
   2026800.       2.215013    
   2028600.       2.239146    
   2030400.       2.265973    
   2032200.       2.294186    
   2034000.       2.322562    
   2035800.       2.346925    
   2037600.       2.342720    
   2039400.       2.322889    
   2041200.       2.304826    
   2043000.       2.286498    
   2044800.       2.268480    
   2046600.       2.249622    
   2048400.       2.230395    
   2050200.       2.207480    
   2052000.       2.182920    
   2053800.       2.158452    
   2055600.       2.134077    
   2057400.       2.109796    
   2059200.       2.085611    
   2061000.       2.061524    
   2062800.       2.037534    
   2064600.       2.013644    
   2066400.       1.989855    
   2068200.       1.966168    
   2070000.       1.942584    
   2071800.       1.919105    
   2073600.       1.895732    
   2075400.       1.872466    
   2077200.       1.849309    
   2079000.       1.826262    
   2080800.       1.803326    
   2082600.       1.780503    
   2084400.       1.757794    
   2086200.       1.735200    
   2088000.       1.712723    
